友<div class="hint">friend; companion</div>,とも,friend; companion,<ruby>持<rt>も</rt></ruby>つべきものは <ruby>友<rt>とも</rt></ruby>よね。,The important thing is to have friends.,noun
上達<div class="hint">progress; proficiency</div>,じょうたつ,progress; proficiency,<ruby>短<rt>みじか</rt></ruby>い <ruby>時間<rt>じかん</rt></ruby>にずいぶん <ruby>上達<rt>じょうたつ</rt></ruby>しましたね。,You've made a great deal of progress in a short time.,verbal noun
一家<div class="hint">household; family</div>,いっか,household; family,あの <ruby>一家<rt>いっか</rt></ruby>は <ruby>仲<rt>なか</rt></ruby>がいい。,Everyone in that family is very close to each other.,noun
だんだん<div class="hint">gradually; little by little</div>,だんだん,gradually; little by little,だんだん <ruby>仕事<rt>しごと</rt></ruby>が <ruby>楽<rt>たの</rt></ruby>しくなってきました。,Little by little I've come to enjoy my work.,adverb
元<div class="hint">origin; former</div>,もと,origin; former,あの <ruby>人<rt>ひと</rt></ruby>は <ruby>卓球<rt>たっきゅう</rt></ruby>の <ruby>元<rt>もと</rt></ruby> <ruby>選手<rt>せんしゅ</rt></ruby>です。,That person is a former table tennis player.,noun
本気<div class="hint">serious; earnest</div>,ほんき,serious; earnest,いや、 <ruby>僕<rt>ぼく</rt></ruby>は <ruby>本気<rt>ほんき</rt></ruby>なんだ。,No; I'm serious.,adjectival noun
気分<div class="hint">feeling; mood</div>,きぶん,feeling; mood,<ruby>今日<rt>きょう</rt></ruby>は <ruby>最高<rt>さいこう</rt></ruby>にいい <ruby>気分<rt>きぶん</rt></ruby>だよ。,I feel on top of the world today.,noun
大雨<div class="hint">heavy rain</div>,おおあめ,heavy rain,<ruby>台風<rt>たいふう</rt></ruby>で <ruby>大雨<rt>おおあめ</rt></ruby>になったの。,We had heavy rain because of the typhoon.,noun
ぎらぎら<div class="hint">glaring; blinding</div>,ぎらぎら,glaring; blinding,<ruby>太陽<rt>たいよう</rt></ruby>がぎらぎらしている。,The sun is glaring.,adverb
青空<div class="hint">blue sky</div>,あおぞら,blue sky,<ruby>雲<rt>くも</rt></ruby> <ruby>一<rt>ひと</rt></ruby>つない <ruby>青空<rt>あおぞら</rt></ruby>ですね。,It is a cloudless blue sky.,noun
青年<div class="hint">young man</div>,せいねん,young man,<ruby>町<rt>まち</rt></ruby>の <ruby>青年<rt>せいねん</rt></ruby>たちはボランティア <ruby>活動<rt>かつどう</rt></ruby>をしています。,Young people in the town are doing volunteer work.,noun
明日<div class="hint">tomorrow (rather formal)</div>,あす,tomorrow (rather formal),<ruby>明日<rt>あす</rt></ruby>もいい <ruby>天気<rt>てんき</rt></ruby>になりそうだね。,It looks like the weather is going to be good tomorrow; too.,noun
明日<div class="hint">tomorrow (very formal)</div>,みょうにち,tomorrow (very formal),<ruby>明日<rt>みょうにち</rt></ruby>、 <ruby>会議<rt>かいぎ</rt></ruby>を <ruby>開<rt>ひら</rt></ruby>きます。,We'll have a meeting tomorrow.,noun
いよいよ<div class="hint">finally; any moment</div>,いよいよ,finally; any moment,<ruby>明日<rt>あした</rt></ruby>はいよいよ <ruby>出発<rt>しゅっぱつ</rt></ruby>の <ruby>日<rt>ひ</rt></ruby>です。,We'll finally leave here tomorrow.,adverb
明ける<div class="hint">dawn; end</div>,あける,dawn; end,もうすぐ <ruby>夜<rt>よ</rt></ruby>が <ruby>明<rt>あ</rt></ruby>けるね。,Dawn will break soon.,verb
昨日<div class="hint">yesterday (formal)</div>,さくじつ,yesterday (formal),<ruby>昨日<rt>さくじつ</rt></ruby>は <ruby>雨<rt>あめ</rt></ruby>でしたね。,It rained yesterday.,noun
一昨日<div class="hint">the day before yesterday (formal)</div>,いっさくじつ,the day before yesterday (formal),<ruby>一昨日<rt>いっさくじつ</rt></ruby>、お <ruby>電話<rt>でんわ</rt></ruby>を <ruby>差<rt>さ</rt></ruby>し <ruby>上<rt>あ</rt></ruby>げました。,I gave you a call the day before yesterday.,noun
がらがら<div class="hint">empty</div>,がらがら,empty,<ruby>映画<rt>えいが</rt></ruby> <ruby>館<rt>かん</rt></ruby>はがらがらでした。,The movie theater was empty.,adjectival noun
一昨年<div class="hint">the year before last (formal)</div>,いっさくねん,the year before last (formal),<ruby>大学<rt>だいがく</rt></ruby> <ruby>卒業<rt>そつぎょう</rt></ruby>は <ruby>一昨年<rt>いっさくねん</rt></ruby>です。,I graduated from university two years ago.,noun
東西<div class="hint">east and west</div>,とうざい,east and west,<ruby>東西<rt>とうざい</rt></ruby>に <ruby>大<rt>おお</rt></ruby>きな <ruby>道路<rt>どうろ</rt></ruby>が <ruby>通<rt>とお</rt></ruby>っています。,There's a major road running from east to west.,noun
南北<div class="hint">north and south</div>,なんぼく,north and south,<ruby>南北<rt>なんぼく</rt></ruby>に <ruby>山<rt>やま</rt></ruby>が <ruby>広<rt>ひろ</rt></ruby>がっています。,The mountains stretch out to the north and south.,noun
向ける<div class="hint">turn toward; point at</div>,むける,turn toward; point at,<ruby>彼<rt>かれ</rt></ruby>は <ruby>上司<rt>じょうし</rt></ruby>に <ruby>怒<rt>いか</rt></ruby>りの <ruby>目<rt>め</rt></ruby>を <ruby>向<rt>む</rt></ruby>けたんだよ。,He glared at his boss in anger.,verb
どんどん<div class="hint">quickly; rapidly</div>,どんどん,quickly; rapidly,<ruby>彼<rt>かれ</rt></ruby>は <ruby>山道<rt>やまみち</rt></ruby>をどんどん <ruby>進<rt>すす</rt></ruby>んで <ruby>行<rt>い</rt></ruby>ったの。,He made quick progress along the mountain path.,adverb
門<div class="hint">gate; entrance</div>,もん,gate; entrance,８ <ruby>時<rt>じ</rt></ruby>に <ruby>学校<rt>がっこう</rt></ruby>の <ruby>門<rt>もん</rt></ruby>が <ruby>開<rt>ひら</rt></ruby>きます。,The school gate opens at eight o'clock.,noun
開ける<div class="hint">develop; open up</div>,ひらける,develop; open up,<ruby>霧<rt>きり</rt></ruby>が <ruby>晴<rt>は</rt></ruby>れて <ruby>視界<rt>しかい</rt></ruby>が <ruby>開<rt>ひら</rt></ruby>けたね。,The fog has cleared up and visibility has increased.,verb
いつの間にか<div class="hint">without noticing/realizing</div>,いつのまにか,without noticing/realizing,いつの <ruby>間<rt>ま</rt></ruby>にか <ruby>夜<rt>よ</rt></ruby>が <ruby>明<rt>あ</rt></ruby>けていたね。,The dawn had broken before we realized it.,adverb
ぺこぺこ<div class="hint">hungry; starving</div>,ぺこぺこ,hungry; starving,<ruby>私<rt>わたし</rt></ruby>はおなかがぺこぺこです。,I'm very hungry.,adjectival noun
間もなく<div class="hint">soon; in a short time</div>,まもなく,soon; in a short time,あの <ruby>飛行機<rt>ひこうき</rt></ruby>は <ruby>間<rt>ま</rt></ruby>もなく <ruby>着陸<rt>ちゃくりく</rt></ruby>しますね。,That airplane will be landing soon.,adverb
いつの間に<div class="hint">when</div>,いつのまに,when,<ruby>彼<rt>かれ</rt></ruby>はいつの <ruby>間<rt>ま</rt></ruby>にいなくなったの？。,When did he leave?,adverb
中間<div class="hint">middle; between</div>,ちゅうかん,middle; between,そのふたつの <ruby>町<rt>まち</rt></ruby>の <ruby>中間<rt>ちゅうかん</rt></ruby>には <ruby>川<rt>かわ</rt></ruby>が <ruby>流<rt>なが</rt></ruby>れているの。,There's a river flowing between the two towns.,noun
手間<div class="hint">time and effort</div>,てま,time and effort,これはとても <ruby>手間<rt>てま</rt></ruby>のかかる <ruby>料理<rt>りょうり</rt></ruby>です。,This is a very time-consuming dish.,noun
ぺらぺら<div class="hint">fluently</div>,ぺらぺら,fluently,<ruby>彼女<rt>かのじょ</rt></ruby>はドイツ <ruby>語<rt>ご</rt></ruby>がぺらぺらです。,She speaks German fluently.,adjectival noun
円高<div class="hint">strong yen</div>,えんだか,strong yen,<ruby>円<rt>えん</rt></ruby> <ruby>高<rt>だか</rt></ruby>の <ruby>影響<rt>えいきょう</rt></ruby>で <ruby>海外<rt>かいがい</rt></ruby> <ruby>製品<rt>せいひん</rt></ruby>が <ruby>安<rt>やす</rt></ruby>く <ruby>買<rt>か</rt></ruby>えますよ。,You can buy overseas products more cheaply thanks to the strong yen.,noun
高める<div class="hint">heighten (something); improve</div>,たかめる,heighten (something); improve,<ruby>自分<rt>じぶん</rt></ruby>を <ruby>高<rt>たか</rt></ruby>めるのは <ruby>大切<rt>たいせつ</rt></ruby>なことです。,It's important to improve oneself.,verb
低<div class="hint">low</div>,てい,low,<ruby>彼<rt>かれ</rt></ruby>は <ruby>低<rt>てい</rt></ruby> <ruby>賃金<rt>ちんぎん</rt></ruby>で <ruby>働<rt>はたら</rt></ruby>いているんだ。,He's working for a low wage.,noun
レインコート<div class="hint">raincoat</div>,れいんこーと,raincoat,<ruby>雨<rt>あめ</rt></ruby>なのでレインコートを <ruby>着<rt>き</rt></ruby>ました。,I put on my raincoat because it was raining.,noun
低下<div class="hint">falling; lowering</div>,ていか,falling; lowering,<ruby>最近<rt>さいきん</rt></ruby>、 <ruby>教育<rt>きょういく</rt></ruby>レベルが <ruby>低下<rt>ていか</rt></ruby>しています。,Education levels have been decreasing recently.,verbal noun
最も<div class="hint">the most</div>,もっとも,the most,<ruby>彼<rt>かれ</rt></ruby>は <ruby>世界<rt>せかい</rt></ruby>で <ruby>最<rt>もっと</rt></ruby>も <ruby>速<rt>はや</rt></ruby>い <ruby>男<rt>おとこ</rt></ruby>です。,He's the fastest man in the world.,adverb
最高<div class="hint">supreme; best</div>,さいこう,supreme; best,これまでで <ruby>最高<rt>さいこう</rt></ruby>の <ruby>結果<rt>けっか</rt></ruby>が <ruby>出<rt>で</rt></ruby>たよ。,I've got the best results.,noun
最低<div class="hint">lowest; worst</div>,さいてい,lowest; worst,これは <ruby>今<rt>いま</rt></ruby>までで <ruby>最低<rt>さいてい</rt></ruby>の <ruby>記録<rt>きろく</rt></ruby>だ。,This is the worst record so far.,noun
アイス<div class="hint">ice cream</div>,あいす,ice cream,<ruby>暑<rt>あつ</rt></ruby>いのでアイスを <ruby>食<rt>た</rt></ruby>べました。,I ate ice cream because it was hot.,noun
手前<div class="hint">in front</div>,てまえ,in front,<ruby>駅<rt>えき</rt></ruby>の <ruby>手前<rt>てまえ</rt></ruby>に <ruby>郵便<rt>ゆうびん</rt></ruby> <ruby>局<rt>きょく</rt></ruby>があります。,There's a post office before the station.,noun
前方<div class="hint">front; ahead</div>,ぜんぽう,front; ahead,<ruby>前方<rt>ぜんぽう</rt></ruby>に <ruby>山<rt>やま</rt></ruby>が <ruby>見<rt>み</rt></ruby>えますね。,We can see the mountain ahead.,noun
後方<div class="hint">back; rear</div>,こうほう,back; rear,<ruby>彼<rt>かれ</rt></ruby>は <ruby>後方<rt>こうほう</rt></ruby>の <ruby>座席<rt>ざせき</rt></ruby>に <ruby>着<rt>つ</rt></ruby>いたの。,He sat down on a rear seat.,noun
セロテープ<div class="hint">scotch tape</div>,せろてーぷ,scotch tape,セロテープはありますか。,Do you have any scotch tape?,noun
明々後日<div class="hint">three days from today</div>,しあさって,three days from today,<ruby>会議<rt>かいぎ</rt></ruby>は <ruby>明々<ruby>後日<rt>しあさって</rt></ruby>に <ruby>延期<rt>えんき</rt></ruby>された。,The meeting was postponed to three days from today.,noun
前後<div class="hint">around; order</div>,ぜんご,around; order,そちらに <ruby>着<rt>つ</rt></ruby>くのは６ <ruby>時<rt>じ</rt></ruby> <ruby>前後<rt>ぜんご</rt></ruby>です。,I will arrive there around 6 o'clock.,noun
後半<div class="hint">latter half; second half</div>,こうはん,latter half; second half,ドラマの <ruby>後半<rt>こうはん</rt></ruby>は <ruby>来週<rt>らいしゅう</rt></ruby> <ruby>放送<rt>ほうそう</rt></ruby>されるんだ。,The second half of the drama will be broadcasted next week.,noun
前半<div class="hint">first half</div>,ぜんはん,first half,<ruby>相手<rt>あいて</rt></ruby>チームのリードで <ruby>前半<rt>ぜんはん</rt></ruby>が <ruby>終<rt>お</rt></ruby>わったよ。,The first half ended with the opposing team in the lead.,noun
ばら<div class="hint">rose</div>,ばら,rose,お <ruby>祝<rt>いわ</rt></ruby>いにばらの <ruby>花束<rt>はなたば</rt></ruby>を <ruby>贈<rt>おく</rt></ruby>りました。,I gave her a bouquet of roses for a celebration.,noun
半ば<div class="hint">middle; halfway</div>,なかば,middle; halfway,<ruby>彼<rt>かれ</rt></ruby>は３０ <ruby>代<rt>だい</rt></ruby>の <ruby>半<rt>なか</rt></ruby>ばです。,He's in his mid-thirties.,noun
昨晩<div class="hint">last night; last evening</div>,さくばん,last night; last evening,<ruby>昨晩<rt>さくばん</rt></ruby>の <ruby>雪<rt>ゆき</rt></ruby>がまだ <ruby>庭<rt>にわ</rt></ruby>に <ruby>残<rt>のこ</rt></ruby>っている。,Last night's snow is still in the garden.,noun
夜<div class="hint">night; evening</div>,よ,night; evening,あと１ <ruby>時間<rt>じかん</rt></ruby>で <ruby>夜<rt>よ</rt></ruby>が <ruby>明<rt>あ</rt></ruby>けますね。,The dawn will break in an hour.,noun
夜間<div class="hint">night; nighttime</div>,やかん,night; nighttime,<ruby>夜間<rt>やかん</rt></ruby>は <ruby>裏口<rt>うらぐち</rt></ruby>から <ruby>入<rt>はい</rt></ruby>ってください。,Please enter from the back door at night.,noun
ねずみ<div class="hint">rat; mouse</div>,ねずみ,rat; mouse,<ruby>台所<rt>だいどころ</rt></ruby>にねずみが <ruby>出<rt>で</rt></ruby>た。,A mouse came out in the kitchen.,noun
外食<div class="hint">eating out; dining out</div>,がいしょく,eating out; dining out,たまには <ruby>外食<rt>がいしょく</rt></ruby>しましょう。,Let's dine out once in a while.,verbal noun
食パン<div class="hint">loaf of bread</div>,しょくぱん,loaf of bread,<ruby>朝食<rt>ちょうしょく</rt></ruby>に <ruby>食<rt>しょく</rt></ruby>パンを２ <ruby>枚<rt>まい</rt></ruby> <ruby>食<rt>た</rt></ruby>べました。,I ate two slices of bread for breakfast.,noun
食う<div class="hint">eat (vulgar language)</div>,くう,eat (vulgar language),<ruby>腹一杯<rt>はらいっぱい</rt></ruby> <ruby>食<rt>く</rt></ruby>った。,I ate heartily.,verb
しっかり<div class="hint">mature; responsible</div>,しっかり,mature; responsible,<ruby>彼<rt>かれ</rt></ruby>は <ruby>若<rt>わか</rt></ruby>いのにしっかりしてるね。,He is responsible even though he is young.,adverb
飯<div class="hint">cooked rice; meal (vulgar language)</div>,めし,cooked rice; meal (vulgar language),<ruby>今朝<rt>けさ</rt></ruby>は <ruby>飯<rt>めし</rt></ruby>を <ruby>食<rt>た</rt></ruby>べたかい？。,Did you have a meal this morning?,noun
見出し<div class="hint">headline; heading</div>,みだし,headline; heading,<ruby>新聞<rt>しんぶん</rt></ruby>の <ruby>見出<rt>みだ</rt></ruby>しが <ruby>彼<rt>かれ</rt></ruby>の <ruby>目<rt>め</rt></ruby>を <ruby>引<rt>ひ</rt></ruby>いたんだ。,The newspaper headline caught his attention.,noun
見上げる<div class="hint">look up</div>,みあげる,look up,<ruby>私<rt>わたし</rt></ruby>は <ruby>空<rt>そら</rt></ruby>を <ruby>見上<rt>みあ</rt></ruby>げたの。,I looked up at the sky.,verb
方言<div class="hint">dialect</div>,ほうげん,dialect,<ruby>彼<rt>かれ</rt></ruby>は <ruby>方言<rt>ほうげん</rt></ruby>で <ruby>話<rt>はな</rt></ruby>します。,He speaks in a dialect.,noun
すっかり<div class="hint">all; completely</div>,すっかり,all; completely,<ruby>買<rt>か</rt></ruby>い <ruby>物<rt>もの</rt></ruby>をすっかり <ruby>忘<rt>わす</rt></ruby>れていた。,I completely forgot about the shopping.,adverb
言語<div class="hint">language</div>,げんご,language,<ruby>彼<rt>かれ</rt></ruby>はアジアの <ruby>言語<rt>げんご</rt></ruby>を <ruby>研究<rt>けんきゅう</rt></ruby>している。,He's doing research on Asian languages.,noun
語る<div class="hint">tell; talk</div>,かたる,tell; talk,<ruby>今夜<rt>こんや</rt></ruby>は <ruby>大<rt>おお</rt></ruby>いに <ruby>語<rt>かた</rt></ruby>りましょう。,Let's talk about everything tonight.,verb
文<div class="hint">sentence</div>,ぶん,sentence,この <ruby>文<rt>ぶん</rt></ruby>は <ruby>意味<rt>いみ</rt></ruby>が <ruby>分<rt>わ</rt></ruby>かりません。,I don't understand the meaning of this sentence.,noun
エンジン<div class="hint">engine</div>,えんじん,engine,<ruby>車<rt>くるま</rt></ruby>のエンジンが <ruby>調子<rt>ちょうし</rt></ruby> <ruby>悪<rt>わる</rt></ruby>い。,The car engine is in a bad condition.,noun
文明<div class="hint">civilization; culture</div>,ぶんめい,civilization; culture,<ruby>多<rt>おお</rt></ruby>くの <ruby>文明<rt>ぶんめい</rt></ruby>は <ruby>川<rt>かわ</rt></ruby>の <ruby>近<rt>ちか</rt></ruby>くで <ruby>始<rt>はじ</rt></ruby>まった。,A lot of civilizations started near rivers.,noun
英文<div class="hint">English sentence</div>,えいぶん,English sentence,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>英文<rt>えいぶん</rt></ruby>の <ruby>手紙<rt>てがみ</rt></ruby>を <ruby>書<rt>か</rt></ruby>きました。,She wrote an English letter.,noun
文書<div class="hint">document; writing</div>,ぶんしょ,document; writing,<ruby>今日<rt>きょう</rt></ruby>の <ruby>会議<rt>かいぎ</rt></ruby>の <ruby>内容<rt>ないよう</rt></ruby>は <ruby>文書<rt>ぶんしょ</rt></ruby>で <ruby>残<rt>のこ</rt></ruby>しておいてください。,Please keep a written record of today's meeting.,noun
見覚え<div class="hint">recognition; remembrance</div>,みおぼえ,recognition; remembrance,この <ruby>人<rt>ひと</rt></ruby>に <ruby>見覚<rt>みおぼ</rt></ruby>えがありますか。,Do you remember seeing this person?,noun
ドレス<div class="hint">dress</div>,どれす,dress,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>紫<rt>むらさき</rt></ruby>のドレスを <ruby>着<rt>き</rt></ruby>ていた。,She wore a purple dress.,noun
会<div class="hint">meeting; association</div>,かい,meeting; association,<ruby>会<rt>かい</rt></ruby>は <ruby>午後<rt>ごご</rt></ruby>９ <ruby>時<rt>じ</rt></ruby>に <ruby>終<rt>お</rt></ruby>わりました。,The meeting ended at 9:00 pm.,noun
開会<div class="hint">opening; start (of a meeting etc.)</div>,かいかい,opening; start (of a meeting etc.),<ruby>運動会<rt>うんどうかい</rt></ruby>は９ <ruby>時<rt>じ</rt></ruby>に <ruby>開会<rt>かいかい</rt></ruby>します。,The sports festival starts at nine o'clock.,verbal noun
話し合い<div class="hint">talk; discussion</div>,はなしあい,talk; discussion,プロジェクトメンバーと <ruby>話<rt>はな</rt></ruby>し <ruby>合<rt>あ</rt></ruby>いをしたの。,I had a discussion with the project members.,noun
からから<div class="hint">very thirsty; very dry</div>,からから,very thirsty; very dry,おしゃべりして <ruby>喉<rt>のど</rt></ruby>がからからになりました。,My throat got dry from chatting.,adjectival noun
合わせる<div class="hint">match (something); adapt (oneself)</div>,あわせる,match (something); adapt (oneself),<ruby>日時<rt>にちじ</rt></ruby>はご <ruby>都合<rt>つごう</rt></ruby>に <ruby>合<rt>あ</rt></ruby>わせます。,The date can be decided according to your schedule.,verb
本社<div class="hint">head office; headquarters</div>,ほんしゃ,head office; headquarters,<ruby>今日<rt>きょう</rt></ruby>は <ruby>本社<rt>ほんしゃ</rt></ruby>で <ruby>会議<rt>かいぎ</rt></ruby>があります。,There's a meeting at the head office today.,noun
社会人<div class="hint">working member of society</div>,しゃかいじん,working member of society,この <ruby>春<rt>はる</rt></ruby>に <ruby>彼<rt>かれ</rt></ruby>は <ruby>社会<rt>しゃかい</rt></ruby> <ruby>人<rt>じん</rt></ruby>になったよ。,He became a working adult this spring.,noun
入社<div class="hint">joining a company</div>,にゅうしゃ,joining a company,<ruby>彼<rt>かれ</rt></ruby>は <ruby>昨年<rt>さくねん</rt></ruby> <ruby>入社<rt>にゅうしゃ</rt></ruby>したの。,He joined the company last year.,verbal noun
あんまり<div class="hint">(not) that much; (not) so much</div>,あんまり,(not) that much; (not) so much,これはあんまり <ruby>好<rt>す</rt></ruby>きじゃないな。,I don't like this very much.,adverb
会員<div class="hint">member</div>,かいいん,member,<ruby>彼女<rt>かのじょ</rt></ruby>はクラブの <ruby>会員<rt>かいいん</rt></ruby>です。,She's a member of the club.,noun
満足<div class="hint">satisfaction; contentment</div>,まんぞく,satisfaction; contentment,<ruby>彼<rt>かれ</rt></ruby>は <ruby>結果<rt>けっか</rt></ruby>に <ruby>満足<rt>まんぞく</rt></ruby>したようです。,He seems to be satisfied with the result.,verbal noun
満ちる<div class="hint">become full; wax</div>,みちる,become full; wax,<ruby>月<rt>つき</rt></ruby>が <ruby>満<rt>み</rt></ruby>ちてきましたね。,The moon is waxing.,verb
いきなり<div class="hint">all of a sudden; suddenly</div>,いきなり,all of a sudden; suddenly,<ruby>後<rt>うし</rt></ruby>ろからいきなり <ruby>肩<rt>かた</rt></ruby>をたたかれた。,Someone tapped on my shoulder suddenly from behind.,adverb
満員<div class="hint">full to capacity</div>,まんいん,full to capacity,このバスは <ruby>満員<rt>まんいん</rt></ruby>です。,This bus is full.,noun
事<div class="hint">thing; incident</div>,こと,thing; incident,そんな <ruby>事<rt>こと</rt></ruby>をしてはいけません。,Don't do such a thing.,noun
出来事<div class="hint">occurrence; incident</div>,できごと,occurrence; incident,<ruby>面白<rt>おもしろ</rt></ruby>い <ruby>出来事<rt>できごと</rt></ruby>がありました。,Something interesting happened.,noun
見事<div class="hint">splendid; admirable</div>,みごと,splendid; admirable,<ruby>彼<rt>かれ</rt></ruby>は <ruby>見事<rt>みごと</rt></ruby>なジャンプを <ruby>見<rt>み</rt></ruby>せたね。,He showed us a splendid jump.,adjectival noun
ざあざあ<div class="hint">pouring</div>,ざあざあ,pouring,<ruby>雨<rt>あめ</rt></ruby>がざあざあ <ruby>降<rt>ふ</rt></ruby>っている。,It's pouring.,adverb
人事<div class="hint">human affairs; personnel affairs</div>,じんじ,human affairs; personnel affairs,<ruby>彼<rt>かれ</rt></ruby>は <ruby>人事<rt>じんじ</rt></ruby>を <ruby>担当<rt>たんとう</rt></ruby>しているんだ。,He is in charge of personnel affairs.,noun
行事<div class="hint">event</div>,ぎょうじ,event,<ruby>今日<rt>きょう</rt></ruby>は <ruby>学校<rt>がっこう</rt></ruby>で <ruby>行事<rt>ぎょうじ</rt></ruby>がありました。,There was an event at school today.,noun
家事<div class="hint">housework; domestic duties</div>,かじ,housework; domestic duties,<ruby>母<rt>はは</rt></ruby>は <ruby>毎日<rt>まいにち</rt></ruby>てきぱきと <ruby>家事<rt>かじ</rt></ruby>をしているよ。,My mother zips through housework every day.,noun
とんとん<div class="hint">tapping; patting</div>,とんとん,tapping; patting,<ruby>母<rt>はは</rt></ruby>の <ruby>肩<rt>かた</rt></ruby>をとんとんたたいた。,I gave my mother a massage by patting on her shoulders.,adverb
人工<div class="hint">artificial</div>,じんこう,artificial,これは <ruby>人工<rt>じんこう</rt></ruby>の <ruby>湖<rt>みずうみ</rt></ruby>です。,This is an artificial lake.,noun
工場<div class="hint">factory; plant</div>,こうじょう,factory; plant,<ruby>彼<rt>かれ</rt></ruby>は <ruby>食品<rt>しょくひん</rt></ruby> <ruby>工場<rt>こうじょう</rt></ruby>で <ruby>働<rt>はたら</rt></ruby>いています。,He works at a food factory.,noun
場<div class="hint">occasion; situation</div>,ば,occasion; situation,この <ruby>場<rt>ば</rt></ruby>でお <ruby>礼<rt>れい</rt></ruby>を <ruby>言<rt>い</rt></ruby>わせてください。,At this occasion; please let me say thank you.,noun
会場<div class="hint">venue; site (hall etc.)</div>,かいじょう,venue; site (hall etc.),<ruby>会場<rt>かいじょう</rt></ruby>は <ruby>人<rt>ひと</rt></ruby>で <ruby>一杯<rt>いっぱい</rt></ruby>になりました。,The hall was filled with people.,noun
パーセント<div class="hint">percent</div>,ぱーせんと,percent,この <ruby>村<rt>むら</rt></ruby>の８０パーセントは <ruby>老人<rt>ろうじん</rt></ruby>です。,80 percent of the people in this village are elderly.,noun
出場<div class="hint">participation</div>,しゅつじょう,participation,<ruby>今日<rt>きょう</rt></ruby>は８チームが <ruby>出場<rt>しゅつじょう</rt></ruby>しました。,Eight teams participated today.,verbal noun
入場<div class="hint">entrance; admission</div>,にゅうじょう,entrance; admission,<ruby>選手<rt>せんしゅ</rt></ruby>の <ruby>入場<rt>にゅうじょう</rt></ruby>です。,The athletes will march in.,verbal noun
電子<div class="hint">electron; electronic</div>,でんし,electron; electronic,<ruby>電子<rt>でんし</rt></ruby> <ruby>辞書<rt>じしょ</rt></ruby>はとても <ruby>便利<rt>べんり</rt></ruby>です。,Electronic dictionaries are very useful.,noun
電力<div class="hint">electric power; electricity</div>,でんりょく,electric power; electricity,このエアコンはあまり <ruby>電力<rt>でんりょく</rt></ruby>を <ruby>使<rt>つか</rt></ruby>いません。,This air conditioner doesn't use much electricity.,noun
ひも<div class="hint">laces; string</div>,ひも,laces; string,<ruby>靴<rt>くつ</rt></ruby>のひもが <ruby>切<rt>き</rt></ruby>れた。,The shoelace is broken.,noun
車内<div class="hint">inside a vehicle or a train</div>,しゃない,inside a vehicle or a train,<ruby>車内<rt>しゃない</rt></ruby>に <ruby>忘<rt>わす</rt></ruby>れ <ruby>物<rt>もの</rt></ruby>があったよ。,There was something left behind in the car.,noun
駅前<div class="hint">in front of the station</div>,えきまえ,in front of the station,<ruby>駅前<rt>えきまえ</rt></ruby>に <ruby>交番<rt>こうばん</rt></ruby>が <ruby>有<rt>あ</rt></ruby>ります。,There is a police box in front of the station.,noun
外交<div class="hint">diplomacy; foreign relations</div>,がいこう,diplomacy; foreign relations,<ruby>政府<rt>せいふ</rt></ruby>は <ruby>外交<rt>がいこう</rt></ruby>に <ruby>力<rt>ちから</rt></ruby>を <ruby>入<rt>い</rt></ruby>れているの。,The government is making efforts in diplomacy.,noun
まく<div class="hint">scatter; sprinkle</div>,まく,scatter; sprinkle,<ruby>日本<rt>にほん</rt></ruby>では、 <ruby>二月<rt>にがつ</rt></ruby>に <ruby>豆<rt>まめ</rt></ruby>をまく <ruby>行事<rt>ぎょうじ</rt></ruby>がある。,In Japan; there's a bean throwing festival in February.,verb
交通<div class="hint">traffic; transportation</div>,こうつう,traffic; transportation,ここは <ruby>交通<rt>こうつう</rt></ruby>の <ruby>便<rt>べん</rt></ruby>がよいですね。,This place is easily accessible by public transportation.,verbal noun
通じる<div class="hint">pass; communicate with</div>,つうじる,pass; communicate with,その <ruby>国<rt>くに</rt></ruby>では <ruby>英語<rt>えいご</rt></ruby>は <ruby>通<rt>つう</rt></ruby>じますか。,Do they speak English in that country?,verb
通す<div class="hint">pass (someone/something) through</div>,とおす,pass (someone/something) through,<ruby>針<rt>はり</rt></ruby>に <ruby>糸<rt>いと</rt></ruby>を <ruby>通<rt>とお</rt></ruby>してください。,Please thread the needle.,verb
通行<div class="hint">passage; traffic</div>,つうこう,passage; traffic,この <ruby>道<rt>みち</rt></ruby>は <ruby>通行<rt>つうこう</rt></ruby>できません。,This is an impassable road.,verbal noun
トレーニング<div class="hint">training; workout</div>,とれーにんぐ,training; workout,<ruby>彼<rt>かれ</rt></ruby>は <ruby>毎日<rt>まいにち</rt></ruby>トレーニングをするの。,He works out every day.,verbal noun
十字路<div class="hint">crossroads</div>,じゅうじろ,crossroads,<ruby>十字路<rt>じゅうじろ</rt></ruby>で <ruby>車<rt>くるま</rt></ruby>とバイクが <ruby>衝突<rt>しょうとつ</rt></ruby>したぞ。,A car collided with a motorcycle in the crossroads.,noun
通路<div class="hint">pathway; aisle</div>,つうろ,pathway; aisle,<ruby>通路<rt>つうろ</rt></ruby>の <ruby>右側<rt>みぎがわ</rt></ruby>にトイレがありますよ。,There's a restroom on the right side of the aisle.,noun
